Date,State/UnionTerritory,Cured,Deaths,Confirmed
12/26/2020,Puducherry,36936,629,37914
12/26/2020,Punjab,154845,5269,164821
12/26/2020,Rajasthan,289375,2657,303732
12/26/2020,Sikkim,5142,125,5684
12/26/2020,Tamil Nadu,790965,12048,812142
12/26/2020,Telengana,276244,1529,284391
12/26/2020,Tripura,32672,385,33226
12/26/2020,Uttarakhand,81871,1463,88844
12/26/2020,Uttar Pradesh,555544,8279,579982
12/26/2020,West Bengal,520470,9536,544755
12/27/2020,Andhra Pradesh,869920,7092,880712
12/27/2020,Andaman and Nicobar Islands,4789,62,4912
12/27/2020,Arunachal Pradesh,16477,56,16687
12/27/2020,Assam,211486,1035,215910
12/27/2020,Bihar,242767,1379,249403
12/27/2020,Chandigarh,18754,315,19423
12/27/2020,Chhattisgarh,257021,3275,274324
12/27/2020,Dadra and Nagar Haveli and Daman and Diu,3362,2,3372
12/27/2020,Delhi,604746,10437,622094
12/27/2020,Goa,48913,731,50595
12/27/2020,Gujarat,226208,4275,240995
12/27/2020,Haryana,253145,2865,260545
12/27/2020,Himachal Pradesh,49076,913,54280
12/27/2020,Jammu and Kashmir,114722,1867,119877
12/27/2020,Jharkhand,111530,1018,114146
12/27/2020,Karnataka,889881,12051,915345
12/27/2020,Kerala,668733,2951,735611
12/27/2020,Lakshadweep,0,0,0
12/27/2020,Ladakh,9051,126,9394
12/27/2020,Madhya Pradesh,223532,3545,237406
12/27/2020,Maharashtra,1807824,49189,1916236
12/27/2020,Manipur,26331,344,27976
12/27/2020,Meghalaya,12985,138,13371
12/27/2020,Mizoram,4046,8,4182
12/27/2020,Nagaland,11545,78,11897
12/27/2020,Odisha,323749,1857,328201
12/27/2020,Puducherry,36962,630,37947
12/27/2020,Punjab,155409,5281,165126
12/27/2020,Rajasthan,290365,2664,304517
12/27/2020,Sikkim,5157,125,5799
12/27/2020,Tamil Nadu,792063,12059,813161
12/27/2020,Telengana,276753,1531,284863
12/27/2020,Tripura,32695,385,33237
12/27/2020,Uttarakhand,82298,1476,89218
12/27/2020,Uttar Pradesh,556912,8293,581080
12/27/2020,West Bengal,522331,9569,546008
12/28/2020,Andhra Pradesh,870342,7094,881061
12/28/2020,Andaman and Nicobar Islands,4798,62,4924
12/28/2020,Arunachal Pradesh,16503,56,16689
12/28/2020,Assam,211546,1037,215939
12/28/2020,Bihar,243461,1383,249912
12/28/2020,Chandigarh,18810,315,19486
12/28/2020,Chhattisgarh,258155,3293,275149
12/28/2020,Dadra and Nagar Haveli and Daman and Diu,3362,2,3373
12/28/2020,Delhi,605685,10453,622851
12/28/2020,Goa,48992,731,50667
12/28/2020,Gujarat,227128,4282,241845
12/28/2020,Haryana,253765,2874,260907
12/28/2020,Himachal Pradesh,49685,919,54438
12/28/2020,Jammu and Kashmir,114986,1867,120137
12/28/2020,Jharkhand,111664,1019,114268
12/28/2020,Karnataka,891095,12062,916256
12/28/2020,Kerala,672196,2976,740516
12/28/2020,Lakshadweep,0,0,0
12/28/2020,Ladakh,9072,126,9406
12/28/2020,Madhya Pradesh,224692,3563,238352
12/28/2020,Maharashtra,1809948,49255,1919550
12/28/2020,Manipur,26404,348,28029
12/28/2020,Meghalaya,13012,138,13376
12/28/2020,Mizoram,4049,8,4184
12/28/2020,Nagaland,11568,78,11897
12/28/2020,Odisha,324068,1861,328504
12/28/2020,Puducherry,37005,631,37995
12/28/2020,Punjab,155892,5299,165405
12/28/2020,Rajasthan,291533,2670,305360
12/28/2020,Sikkim,5173,125,5845
12/28/2020,Tamil Nadu,793154,12069,814170
12/28/2020,Telengana,277304,1533,285068
12/28/2020,Tripura,32711,385,33244
12/28/2020,Uttarakhand,82537,1483,89645
12/28/2020,Uttar Pradesh,558303,8306,581980
12/28/2020,West Bengal,524071,9598,547443
12/29/2020,Andhra Pradesh,870752,7098,881273
12/29/2020,Andaman and Nicobar Islands,4803,62,4929
12/29/2020,Arunachal Pradesh,16521,56,16696
12/29/2020,Assam,211636,1038,215997
12/29/2020,Bihar,244076,1386,250390
12/29/2020,Chandigarh,18856,316,19551
12/29/2020,Chhattisgarh,260056,3319,276337
12/29/2020,Dadra and Nagar Haveli and Daman and Diu,3363,2,3374
12/29/2020,Delhi,606644,10474,623415
12/29/2020,Goa,49083,734,50772
12/29/2020,Gujarat,228144,4288,242655
12/29/2020,Haryana,254336,2882,261258
12/29/2020,Himachal Pradesh,50079,921,54680
12/29/2020,Jammu and Kashmir,115261,1875,120293
12/29/2020,Jharkhand,111818,1020,114420
12/29/2020,Karnataka,892273,12070,916909
12/29/2020,Kerala,676368,2990,743563
12/29/2020,Lakshadweep,0,0,0
12/29/2020,Ladakh,9088,126,9411
12/29/2020,Madhya Pradesh,225782,3572,239228
12/29/2020,Maharashtra,1814449,49305,1922048
12/29/2020,Manipur,26478,348,28060
12/29/2020,Meghalaya,13042,138,13379
12/29/2020,Mizoram,4068,8,4190
12/29/2020,Nagaland,11589,79,11911
12/29/2020,Odisha,324392,1864,328738
12/29/2020,Puducherry,37040,631,38028
12/29/2020,Punjab,156342,5312,165668
12/29/2020,Rajasthan,292739,2677,306158
12/29/2020,Sikkim,5188,126,5845
12/29/2020,Tamil Nadu,794228,12080,815175
12/29/2020,Telengana,277931,1535,285465
12/29/2020,Tripura,32721,385,33246
12/29/2020,Uttarakhand,82850,1489,89850
12/29/2020,Uttar Pradesh,559888,8322,582920
12/29/2020,West Bengal,525685,9625,548471
12/30/2020,Andhra Pradesh,871116,7100,881599
12/30/2020,Andaman and Nicobar Islands,4811,62,4936
12/30/2020,Arunachal Pradesh,16538,56,16709
12/30/2020,Assam,211723,1040,216063
12/30/2020,Bihar,244599,1389,250928
12/30/2020,Chandigarh,18937,316,19615
12/30/2020,Chhattisgarh,261663,3336,277471
12/30/2020,Dadra and Nagar Haveli and Daman and Diu,3364,2,3375
12/30/2020,Delhi,607494,10502,624118
12/30/2020,Goa,49199,735,50884
12/30/2020,Gujarat,229143,4295,243459
12/30/2020,Haryana,254880,2892,261672
12/30/2020,Himachal Pradesh,50631,925,54894
12/30/2020,Jammu and Kashmir,115560,1879,120527
12/30/2020,Jharkhand,112021,1025,114650
12/30/2020,Karnataka,893617,12074,917571
12/30/2020,Kerala,681397,3014,749450
12/30/2020,Lakshadweep,0,0,0
12/30/2020,Ladakh,9100,127,9436
12/30/2020,Madhya Pradesh,226904,3582,240081
12/30/2020,Maharashtra,1820021,49373,1925066
12/30/2020,Manipur,26521,353,28096
12/30/2020,Meghalaya,13066,138,13387
12/30/2020,Mizoram,4088,8,4199
12/30/2020,Nagaland,11595,79,11917
12/30/2020,Odisha,324775,1868,329001
12/30/2020,Puducherry,37074,633,38070
12/30/2020,Punjab,156719,5322,165878
12/30/2020,Rajasthan,293888,2683,306784
12/30/2020,Sikkim,5201,126,5864
12/30/2020,Tamil Nadu,795293,12092,816132
12/30/2020,Telengana,278523,1538,285939
12/30/2020,Tripura,32735,385,33258
12/30/2020,Uttarakhand,83416,1495,90167
12/30/2020,Uttar Pradesh,561257,8340,583941
12/30/2020,West Bengal,527272,9655,549715
12/31/2020,Andhra Pradesh,871588,7104,881948
12/31/2020,Andaman and Nicobar Islands,4820,62,4941
12/31/2020,Arunachal Pradesh,16549,56,16711
12/31/2020,Assam,211838,1043,216139
12/31/2020,Bihar,245156,1393,251348
12/31/2020,Chandigarh,18967,316,19682
12/31/2020,Chhattisgarh,263251,3350,278540
12/31/2020,Dadra and Nagar Haveli and Daman and Diu,3364,2,3375
12/31/2020,Delhi,608434,10523,624795
12/31/2020,Goa,49313,737,50981
12/31/2020,Gujarat,229977,4302,244258
12/31/2020,Haryana,255356,2899,262054
12/31/2020,Himachal Pradesh,51387,931,55114
12/31/2020,Jammu and Kashmir,115830,1880,120744
12/31/2020,Jharkhand,112206,1027,114873
12/31/2020,Karnataka,894834,12081,918544
12/31/2020,Kerala,687104,3042,755718
12/31/2020,Lakshadweep,0,0,0
12/31/2020,Ladakh,9132,127,9447
12/31/2020,Madhya Pradesh,227965,3595,240947
12/31/2020,Maharashtra,1824934,49463,1928603
12/31/2020,Manipur,26601,354,28137
12/31/2020,Meghalaya,13085,139,13408
12/31/2020,Mizoram,4091,8,4204
12/31/2020,Nagaland,11624,79,11921
12/31/2020,Odisha,325103,1871,329306
12/31/2020,Puducherry,37100,633,38096
12/31/2020,Punjab,157043,5331,166239
12/31/2020,Rajasthan,295030,2689,307554
12/31/2020,Sikkim,5218,127,5877
12/31/2020,Tamil Nadu,796353,12109,817077
12/31/2020,Telengana,278839,1541,286354
12/31/2020,Tripura,32751,385,33264
12/31/2020,Uttarakhand,84149,1504,90616
12/31/2020,Uttar Pradesh,562459,8352,584966
12/31/2020,West Bengal,528829,9683,550893
1/1/2021,Andhra Pradesh,871916,7108,882286
1/1/2021,Andaman and Nicobar Islands,4826,62,4945
1/1/2021,Arunachal Pradesh,16564,56,16719
1/1/2021,Assam,211910,1045,216211
1/1/2021,Bihar,245476,1397,251743
1/1/2021,Chandigarh,19045,317,19748
1/1/2021,Chhattisgarh,264769,3371,279575
1/1/2021,Dadra and Nagar Haveli and Daman and Diu,3365,2,3378
1/1/2021,Delhi,609322,10536,625369
1/1/2021,Goa,49388,739,51066
1/1/2021,Gujarat,230893,4306,245038
1/1/2021,Haryana,255853,2905,262325
1/1/2021,Himachal Pradesh,51728,934,55277
1/1/2021,Jammu and Kashmir,116079,1883,120971
1/1/2021,Jharkhand,112424,1030,115113
1/1/2021,Karnataka,896116,12090,919496
1/1/2021,Kerala,692480,3072,760933
1/1/2021,Lakshadweep,0,0,0
1/1/2021,Ladakh,9144,127,9466
1/1/2021,Madhya Pradesh,228831,3606,241791
1/1/2021,Maharashtra,1828546,49521,1932112
1/1/2021,Manipur,26678,355,28188
1/1/2021,Meghalaya,13139,139,13427
1/1/2021,Mizoram,4098,8,4216
1/1/2021,Nagaland,11646,79,11927
1/1/2021,Odisha,325432,1873,329621
1/1/2021,Puducherry,37115,633,38132
1/1/2021,Punjab,157496,5341,166522
1/1/2021,Rajasthan,295987,2696,308243
1/1/2021,Sikkim,5233,127,5889
1/1/2021,Tamil Nadu,797391,12122,818014
1/1/2021,Telengana,279456,1544,286815
1/1/2021,Tripura,32779,385,33268
1/1/2021,Uttarakhand,84692,1509,90920
1/1/2021,Uttar Pradesh,563278,8364,585902
1/1/2021,West Bengal,530366,9712,552063
1/2/2021,Andhra Pradesh,872266,7108,882612
1/2/2021,Andaman and Nicobar Islands,4830,62,4946
1/2/2021,Arunachal Pradesh,16566,56,16719
1/2/2021,Assam,211992,1049,216251
1/2/2021,Bihar,245874,1400,252219
1/2/2021,Chandigarh,19109,318,19799
1/2/2021,Chhattisgarh,265788,3375,280507
1/2/2021,Dadra and Nagar Haveli and Daman and Diu,3365,2,3378
1/2/2021,Delhi,610039,10557,625954
1/2/2021,Goa,49466,739,51135
1/2/2021,Gujarat,231800,4309,245772
1/2/2021,Haryana,256386,2911,262611
1/2/2021,Himachal Pradesh,52140,936,55470
1/2/2021,Jammu and Kashmir,116327,1884,121227
1/2/2021,Jharkhand,112529,1030,115241
1/2/2021,Karnataka,897200,12096,920373
1/2/2021,Kerala,697591,3095,765924
1/2/2021,Lakshadweep,0,0,0
1/2/2021,Ladakh,9153,127,9525
1/2/2021,Madhya Pradesh,229731,3618,242571
1/2/2021,Maharashtra,1832825,49580,1935636
1/2/2021,Manipur,26742,356,28206
1/2/2021,Meghalaya,13142,139,13445
1/2/2021,Mizoram,4100,8,4219
1/2/2021,Nagaland,11659,79,11929
1/2/2021,Odisha,325733,1876,329866
1/2/2021,Puducherry,37165,633,38164
1/2/2021,Punjab,157904,5349,166770
1/2/2021,Rajasthan,296929,2700,308852
1/2/2021,Sikkim,5238,128,5900
1/2/2021,Tamil Nadu,798420,12135,818935
1/2/2021,Telengana,279991,1546,287108
1/2/2021,Tripura,32795,385,33276
1/2/2021,Uttarakhand,85189,1515,91281
1/2/2021,Uttar Pradesh,564541,8379,586751
1/2/2021,West Bengal,531862,9738,553216
1/3/2021,Andhra Pradesh,872545,7111,882850
1/3/2021,Andaman and Nicobar Islands,4837,62,4947
1/3/2021,Arunachal Pradesh,16576,56,16727
1/3/2021,Assam,212072,1051,216289
1/3/2021,Bihar,246389,1403,252584
1/3/2021,Chandigarh,19226,319,19865
1/3/2021,Chhattisgarh,267751,3386,281654
1/3/2021,Dadra and Nagar Haveli and Daman and Diu,3365,2,3378
1/3/2021,Delhi,610535,10571,626448
1/3/2021,Goa,49570,739,51230
1/3/2021,Gujarat,232722,4314,246513
1/3/2021,Haryana,256811,2915,262850
1/3/2021,Himachal Pradesh,52479,938,55619
1/3/2021,Jammu and Kashmir,116587,1885,121471
1/3/2021,Jharkhand,112734,1034,115392
1/3/2021,Karnataka,898176,12099,921128
1/3/2021,Kerala,702576,3116,771252
1/3/2021,Lakshadweep,0,0,0
1/3/2021,Ladakh,9163,127,9550
1/3/2021,Madhya Pradesh,230586,3627,243302
1/3/2021,Maharashtra,1834935,49631,1938854
1/3/2021,Manipur,26782,357,28243
1/3/2021,Meghalaya,13173,139,13448
1/3/2021,Mizoram,4111,8,4223
1/3/2021,Nagaland,11664,79,11929
1/3/2021,Odisha,325965,1880,330117
1/3/2021,Puducherry,37195,633,38174
1/3/2021,Punjab,158219,5364,167012
1/3/2021,Rajasthan,297819,2705,309319
1/3/2021,Sikkim,5252,129,5911
1/3/2021,Tamil Nadu,799427,12146,819845
1/3/2021,Telengana,280565,1549,287502
1/3/2021,Tripura,32809,385,33282
1/3/2021,Uttarakhand,85658,1522,91544
1/3/2021,Uttar Pradesh,565731,8387,587434
1/3/2021,West Bengal,533305,9766,554079
1/4/2021,Andhra Pradesh,872897,7115,883082
1/4/2021,Andaman and Nicobar Islands,4846,62,4948
1/4/2021,Arunachal Pradesh,16583,56,16732
1/4/2021,Assam,212132,1052,216304
1/4/2021,Bihar,246979,1405,252857
1/4/2021,Chandigarh,19280,320,19881
1/4/2021,Chhattisgarh,268988,3400,282368
1/4/2021,Dadra and Nagar Haveli and Daman and Diu,3368,2,3379
1/4/2021,Delhi,611243,10585,626872
1/4/2021,Goa,49653,741,51295
1/4/2021,Gujarat,233660,4318,247228
1/4/2021,Haryana,257261,2917,263068
1/4/2021,Himachal Pradesh,52912,944,55686
1/4/2021,Jammu and Kashmir,116792,1886,121653
1/4/2021,Jharkhand,112893,1035,115529
1/4/2021,Karnataka,898919,12107,921938
1/4/2021,Kerala,707244,3141,775852
1/4/2021,Lakshadweep,0,0,0
1/4/2021,Ladakh,9173,127,9556
1/4/2021,Madhya Pradesh,231533,3641,244026
1/4/2021,Maharashtra,1836999,49666,1942136
1/4/2021,Manipur,26815,358,28281
1/4/2021,Meghalaya,13186,139,13460
1/4/2021,Mizoram,4127,8,4223
1/4/2021,Nagaland,11673,79,11930
1/4/2021,Odisha,326209,1883,330309
1/4/2021,Puducherry,37233,633,38224
1/4/2021,Punjab,158482,5376,167219
1/4/2021,Rajasthan,298620,2710,309821
1/4/2021,Sikkim,5285,129,5920
1/4/2021,Tamil Nadu,800429,12156,820712
1/4/2021,Telengana,281083,1551,287740
1/4/2021,Tripura,32815,385,33283
1/4/2021,Uttarakhand,85908,1527,91811
1/4/2021,Uttar Pradesh,566910,8403,588171
1/4/2021,West Bengal,534737,9792,554975
1/5/2021,Andhra Pradesh,873149,7118,883210
1/5/2021,Andaman and Nicobar Islands,4848,62,4948
1/5/2021,Arunachal Pradesh,16598,56,16741
1/5/2021,Assam,212199,1054,216340
1/5/2021,Bihar,247484,1408,253272
1/5/2021,Chandigarh,19348,321,19936
1/5/2021,Chhattisgarh,270337,3412,283515
1/5/2021,Dadra and Nagar Haveli and Daman and Diu,3369,2,3379
1/5/2021,Delhi,611970,10597,627256
1/5/2021,Goa,49741,743,51335
1/5/2021,Gujarat,234558,4321,247926
1/5/2021,Haryana,257652,2923,263312
1/5/2021,Himachal Pradesh,53216,946,55808
1/5/2021,Jammu and Kashmir,117211,1891,121786
1/5/2021,Jharkhand,113125,1036,115689
1/5/2021,Karnataka,900202,12110,922538
1/5/2021,Kerala,712389,3160,778873
1/5/2021,Lakshadweep,0,0,0
1/5/2021,Ladakh,9194,127,9561
1/5/2021,Madhya Pradesh,232390,3648,244647
1/5/2021,Maharashtra,1847361,49695,1947011
1/5/2021,Manipur,26862,361,28332
1/5/2021,Meghalaya,13204,139,13482
1/5/2021,Mizoram,4147,8,4234
1/5/2021,Nagaland,11683,79,11935
1/5/2021,Odisha,326507,1885,330492
1/5/2021,Puducherry,37261,635,38253
1/5/2021,Punjab,158972,5400,167441
1/5/2021,Rajasthan,299375,2714,310278
1/5/2021,Sikkim,5307,129,5921
1/5/2021,Tamil Nadu,801414,12166,821550
1/5/2021,Telengana,281400,1554,287993
1/5/2021,Tripura,32826,385,33284
1/5/2021,Uttarakhand,86611,1535,92112
1/5/2021,Uttar Pradesh,567964,8413,588882
1/5/2021,West Bengal,536084,9817,555572
1/6/2021,Andhra Pradesh,873427,7122,883587
1/6/2021,Andaman and Nicobar Islands,4856,62,4949
1/6/2021,Arunachal Pradesh,16609,56,16744
1/6/2021,Assam,212249,1057,216381
1/6/2021,Bihar,247929,1415,253695
1/6/2021,Chandigarh,19464,322,20026
1/6/2021,Chhattisgarh,271988,3437,284536
1/6/2021,Dadra and Nagar Haveli and Daman and Diu,3370,2,3379
1/6/2021,Delhi,612527,10609,627698
1/6/2021,Goa,49811,744,51415
1/6/2021,Gujarat,235426,4325,248581
1/6/2021,Haryana,257952,2927,263571
1/6/2021,Himachal Pradesh,53523,948,55910
1/6/2021,Jammu and Kashmir,117426,1897,121923
1/6/2021,Jharkhand,113380,1038,115840
1/6/2021,Karnataka,901579,12118,923353
1/6/2021,Kerala,717311,3184,784488
1/6/2021,Lakshadweep,0,0,0
1/6/2021,Ladakh,9215,127,9577
1/6/2021,Madhya Pradesh,233229,3662,245318
1/6/2021,Maharashtra,1850189,49759,1950171
1/6/2021,Manipur,27613,363,28418
1/6/2021,Meghalaya,13216,141,13506
1/6/2021,Mizoram,4153,8,4247
1/6/2021,Nagaland,11714,79,11937
1/6/2021,Odisha,326778,1887,330690
1/6/2021,Puducherry,37292,635,38300
1/6/2021,Punjab,159265,5404,167652
1/6/2021,Rajasthan,300126,2719,310675
1/6/2021,Sikkim,5316,129,5938
1/6/2021,Tamil Nadu,802385,12177,822370
